User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,0,2022,1,27,05:22,$21.16,Swipe Transaction,7-Eleven,Monterey Park,NV,91752.0,5411.0,,No
0,0,2022,1,27,06:33,$93.54,Swipe Transaction,Amazon,La Verne,NY,91750.0,5411.0,,No
0,0,2022,1,27,08:28,$31.92,Chip Transaction,Best Buy,Pasadena,NY,90210.0,5651.0,,No
0,0,2022,1,27,08:44,$12.26,Swipe Transaction,Shell,Monterey Park,NY,91750.0,7832.0,,Yes
0,0,2022,1,27,11:13,$66.95,Chip Transaction,Costco,Los Angeles,NY,91754.0,5411.0,,No
0,0,2022,1,27,12:37,$74.69,Swipe Transaction,Starbucks,Pasadena,CA,91750.0,5300.0,,No
0,0,2022,1,27,12:51,$16.53,Online Transaction,Target,Monterey Park,CA,90210.0,5651.0,,No
0,0,2022,1,27,13:52,$100.46,Chip Transaction,Shell,Mira Loma,TX,90001.0,4900.0,,No
0,0,2022,1,27,18:31,$140.36,Swipe Transaction,7-Eleven,La Verne,TX,91754.0,7832.0,,No
0,0,2022,1,27,22:23,$146.25,Online Transaction,7-Eleven,Pasadena,NY,91750.0,5300.0,,No
0,0,2022,1,27,23:36,$139.96,Online Transaction,Amazon,Los Angeles,TX,91750.0,7538.0,,No
0,0,2022,1,28,02:14,$68.18,Online Transaction,Starbucks,La Verne,CA,90210.0,7832.0,,No
0,0,2022,1,28,03:34,$105.02,Chip Transaction,Walmart,Los Angeles,NY,90001.0,7832.0,,No
0,0,2022,1,28,07:39,$11.1,Online Transaction,7-Eleven,Mira Loma,CA,91752.0,5411.0,,No
0,0,2022,1,28,10:31,$57.19,Online Transaction,Amazon,La Verne,NY,91754.0,5411.0,,No
0,0,2022,1,28,11:17,$10.65,Swipe Transaction,Shell,Pasadena,NY,91750.0,5651.0,,No
0,0,2022,1,28,11:45,$32.63,Chip Transaction,Shell,Mira Loma,NV,90001.0,7538.0,,No
0,0,2022,1,28,15:34,$123.09,Swipe Transaction,Best Buy,Monterey Park,NY,91754.0,5411.0,,No
0,0,2022,1,28,16:16,$68.8,Online Transaction,Best Buy,Mira Loma,CA,91754.0,7832.0,,No
0,0,2022,1,28,17:38,$30.15,Chip Transaction,Target,Pasadena,NY,91754.0,7538.0,,No
0,0,2022,1,28,17:51,$144.13,Swipe Transaction,7-Eleven,Pasadena,CA,91752.0,7538.0,,No
0,0,2022,1,28,20:09,$65.43,Chip Transaction,Costco,Pasadena,NV,90001.0,5411.0,,No
0,0,2022,1,28,21:20,$29.03,Chip Transaction,7-Eleven,Monterey Park,TX,91754.0,7832.0,,No
0,0,2022,1,28,22:42,$44.41,Swipe Transaction,Target,Monterey Park,TX,91750.0,7832.0,,No
0,0,2022,1,29,03:19,$77.17,Swipe Transaction,Costco,La Verne,NY,91750.0,5411.0,,No
0,0,2022,1,29,07:27,$67.45,Chip Transaction,Starbucks,Mira Loma,NV,91750.0,4900.0,,Yes
0,0,2022,1,29,08:58,$77.14,Swipe Transaction,Shell,Monterey Park,NY,90001.0,7832.0,Technical Glitch,No
0,0,2022,1,29,12:39,$146.6,Chip Transaction,7-Eleven,La Verne,NY,91750.0,7832.0,,No
0,0,2022,1,29,13:05,$25.13,Swipe Transaction,Best Buy,Mira Loma,CA,90001.0,5411.0,,No
0,0,2022,1,29,13:54,$126.56,Swipe Transaction,Best Buy,Monterey Park,TX,90001.0,4900.0,,No
0,0,2022,1,29,18:30,$38.66,Swipe Transaction,Shell,Monterey Park,NY,91754.0,5651.0,,No
0,0,2022,1,29,19:46,$135.24,Chip Transaction,Starbucks,Pasadena,CA,91752.0,5651.0,,No
0,0,2022,1,29,20:08,$138.33,Online Transaction,Shell,Mira Loma,TX,91750.0,7538.0,,No
0,0,2022,1,29,21:41,$57.33,Swipe Transaction,Starbucks,La Verne,NY,91752.0,5300.0,,No
0,0,2022,1,30,00:08,$32.76,Chip Transaction,7-Eleven,La Verne,TX,90210.0,5300.0,Card Declined,No
0,0,2022,1,30,04:35,$10.93,Chip Transaction,Best Buy,Los Angeles,NV,91750.0,4900.0,,No
0,0,2022,1,30,07:05,$16.25,Swipe Transaction,Shell,Pasadena,CA,90001.0,7538.0,,No
0,0,2022,1,30,10:11,$45.35,Swipe Transaction,Costco,Pasadena,NY,91752.0,5651.0,,No
0,0,2022,1,30,12:01,$83.09,Online Transaction,Shell,Monterey Park,CA,90210.0,4900.0,,No
0,0,2022,1,30,14:45,$126.91,Swipe Transaction,7-Eleven,Pasadena,NY,90001.0,7832.0,,No
0,0,2022,1,30,16:36,$87.39,Swipe Transaction,Walmart,Monterey Park,CA,91750.0,4900.0,,No
0,0,2022,1,30,17:59,$121.02,Swipe Transaction,Best Buy,Pasadena,CA,91754.0,5411.0,,No
0,0,2022,1,30,20:54,$91.59,Online Transaction,Starbucks,La Verne,TX,90001.0,5300.0,,Yes
0,0,2022,1,30,21:33,$81.96,Swipe Transaction,Costco,Mira Loma,NY,90210.0,7832.0,,No
0,0,2022,1,31,00:46,$146.87,Chip Transaction,Target,Monterey Park,CA,91752.0,7538.0,,No
0,0,2022,1,31,02:15,$98.83,Chip Transaction,Best Buy,La Verne,NV,90210.0,5411.0,,No
0,0,2022,1,31,06:28,$145.72,Online Transaction,Target,Mira Loma,CA,90210.0,7538.0,,No
0,0,2022,1,31,08:50,$48.51,Swipe Transaction,Shell,Mira Loma,CA,91754.0,5300.0,,No
0,0,2022,1,31,12:51,$85.27,Swipe Transaction,Target,La Verne,TX,90210.0,4900.0,,No
0,0,2022,1,31,15:05,$2.84,Chip Transaction,Target,Mira Loma,TX,91752.0,7832.0,,No
0,0,2022,1,31,19:01,$2.42,Online Transaction,7-Eleven,Monterey Park,TX,91754.0,7832.0,,No
0,0,2022,1,31,19:31,$74.37,Swipe Transaction,Shell,Los Angeles,CA,91750.0,4900.0,,Yes
0,0,2022,1,31,20:33,$94.36,Chip Transaction,Shell,Los Angeles,NV,90001.0,5411.0,,No
0,0,2022,1,31,21:32,$67.71,Online Transaction,Walmart,Pasadena,CA,90001.0,7832.0,,No
0,0,2022,1,31,23:17,$15.63,Online Transaction,Shell,Pasadena,TX,91750.0,5411.0,,No
0,0,2022,2,1,03:27,$143.94,Swipe Transaction,Shell,Monterey Park,NY,91754.0,5651.0,Card Blocked by Bank,Yes
0,0,2022,2,1,06:06,$68.47,Chip Transaction,Costco,Los Angeles,CA,91750.0,7832.0,,No
0,0,2022,2,1,07:15,$66.8,Chip Transaction,Amazon,La Verne,NV,91754.0,5411.0,Currency Not Supported,No
0,0,2022,2,1,08:47,$115.99,Swipe Transaction,Walmart,Mira Loma,CA,90001.0,5300.0,,No
0,0,2022,2,1,13:29,$58.28,Swipe Transaction,Costco,Pasadena,NY,91750.0,4900.0,,No
0,0,2022,2,1,14:34,$68.91,Online Transaction,Shell,Mira Loma,CA,91750.0,5300.0,,No
0,0,2022,2,1,15:05,$99.58,Swipe Transaction,Amazon,Monterey Park,NY,91750.0,5300.0,,No
0,0,2022,2,1,16:53,$44.01,Swipe Transaction,Costco,Monterey Park,CA,91750.0,5651.0,,No
0,0,2022,2,1,19:07,$148.69,Chip Transaction,Best Buy,La Verne,NY,91752.0,7538.0,Exceeds Withdrawal Limit,No
0,0,2022,2,1,20:06,$39.55,Online Transaction,Costco,La Verne,NY,91750.0,7832.0,Insufficient Funds,No
0,0,2022,2,1,20:51,$138.87,Online Transaction,7-Eleven,Monterey Park,CA,91754.0,5651.0,,No
0,0,2022,2,1,22:36,$29.1,Chip Transaction,7-Eleven,Pasadena,TX,90001.0,5300.0,,No
0,0,2022,2,2,00:19,$131.61,Chip Transaction,Target,Monterey Park,NV,90001.0,4900.0,,No
0,0,2022,2,2,04:12,$106.82,Chip Transaction,Amazon,Mira Loma,NV,91754.0,5411.0,,No
0,0,2022,2,2,09:01,$29.21,Chip Transaction,Target,Mira Loma,NY,90001.0,5300.0,,No
0,0,2022,2,2,11:33,$70.63,Chip Transaction,Amazon,Los Angeles,TX,91752.0,5411.0,,No
0,0,2022,2,2,14:41,$111.08,Chip Transaction,Walmart,Mira Loma,TX,90210.0,5300.0,,No
0,0,2022,2,2,18:02,$108.36,Chip Transaction,Best Buy,Los Angeles,NY,91754.0,7832.0,,No
0,0,2022,2,2,18:50,$12.5,Swipe Transaction,7-Eleven,Mira Loma,NY,91752.0,7832.0,,No
0,0,2022,2,2,19:47,$15.63,Online Transaction,Amazon,La Verne,CA,91752.0,5651.0,Incorrect PIN,No
0,0,2022,2,2,23:50,$41.45,Swipe Transaction,Best Buy,Mira Loma,CA,91750.0,7832.0,,No
0,0,2022,2,3,03:01,$66.81,Online Transaction,Starbucks,Los Angeles,TX,90001.0,7832.0,,No
0,0,2022,2,3,04:43,$18.37,Online Transaction,Walmart,Los Angeles,CA,91750.0,4900.0,,No
0,0,2022,2,3,05:50,$148.81,Online Transaction,Amazon,Monterey Park,NY,90001.0,5411.0,,No
0,0,2022,2,3,10:36,$73.68,Swipe Transaction,Target,Los Angeles,CA,91754.0,7832.0,,No
0,0,2022,2,3,13:05,$6.44,Online Transaction,Starbucks,Monterey Park,NY,91752.0,5651.0,,No
0,0,2022,2,3,16:08,$64.48,Online Transaction,Walmart,La Verne,CA,91752.0,4900.0,,No
0,0,2022,2,3,18:58,$116.02,Online Transaction,7-Eleven,Monterey Park,CA,90210.0,5651.0,,No
0,0,2022,2,3,23:29,$109.86,Swipe Transaction,Target,La Verne,CA,90210.0,7538.0,Insufficient Funds,No
0,0,2022,2,4,00:43,$67.3,Chip Transaction,Costco,Mira Loma,TX,91750.0,5651.0,,No
0,0,2022,2,4,03:28,$32.99,Chip Transaction,Shell,Monterey Park,NV,90210.0,5411.0,,No
0,0,2022,2,4,05:22,$116.41,Chip Transaction,Costco,Pasadena,TX,90210.0,7538.0,,No
0,0,2022,2,4,07:37,$144.5,Swipe Transaction,Amazon,La Verne,NY,91752.0,5411.0,,No
0,0,2022,2,4,11:36,$32.31,Chip Transaction,Costco,Pasadena,NY,91752.0,5300.0,,Yes
0,0,2022,2,4,13:15,$129.18,Online Transaction,Best Buy,Mira Loma,NV,91752.0,5651.0,,No
0,0,2022,2,4,16:16,$109.08,Online Transaction,Costco,Monterey Park,NV,90001.0,5651.0,,No
0,0,2022,2,4,17:19,$121.83,Online Transaction,Best Buy,Los Angeles,CA,91750.0,4900.0,,No
0,0,2022,2,4,20:47,$31.33,Chip Transaction,Amazon,La Verne,TX,91752.0,4900.0,,No
0,0,2022,2,4,22:08,$138.75,Swipe Transaction,Walmart,Pasadena,TX,91752.0,7538.0,,No
0,0,2022,2,5,00:45,$140.05,Online Transaction,7-Eleven,La Verne,TX,90001.0,5651.0,,No
0,0,2022,2,5,04:11,$130.9,Swipe Transaction,Target,Los Angeles,CA,90001.0,5411.0,,Yes
0,0,2022,2,5,04:47,$11.43,Swipe Transaction,7-Eleven,Monterey Park,NV,91750.0,5411.0,,No
0,0,2022,2,5,07:32,$60.79,Online Transaction,Walmart,Mira Loma,NV,90210.0,5651.0,,Yes
0,0,2022,2,5,11:33,$28.32,Swipe Transaction,Target,La Verne,TX,90001.0,5651.0,,No
0,0,2022,2,5,15:28,$21.44,Chip Transaction,Starbucks,Mira Loma,NY,91752.0,5300.0,,No
0,0,2022,2,5,17:32,$67.84,Online Transaction,Walmart,Monterey Park,NV,91754.0,7538.0,,No
0,0,2022,2,5,19:31,$134.63,Swipe Transaction,Walmart,La Verne,NY,90210.0,5411.0,,Yes
0,0,2022,2,5,21:52,$24.13,Swipe Transaction,Best Buy,Los Angeles,CA,90001.0,7538.0,,No
0,0,2022,2,5,22:32,$10.07,Online Transaction,Walmart,Pasadena,NV,91750.0,7832.0,,No
0,0,2022,2,6,02:31,$142.67,Online Transaction,Shell,Pasadena,NV,90001.0,4900.0,,No
0,0,2022,2,6,05:16,$91.41,Online Transaction,Walmart,Mira Loma,TX,90001.0,7538.0,,No
0,0,2022,2,6,09:53,$71.05,Swipe Transaction,Target,Mira Loma,NY,91754.0,4900.0,,No
0,0,2022,2,6,12:58,$36.94,Swipe Transaction,Walmart,Pasadena,NY,91752.0,7538.0,,No
0,0,2022,2,6,13:56,$49.1,Chip Transaction,Walmart,Pasadena,NY,91754.0,4900.0,,No
0,0,2022,2,6,18:28,$54.47,Online Transaction,Best Buy,Mira Loma,NY,90001.0,5300.0,,No
0,0,2022,2,6,18:52,$24.33,Online Transaction,Starbucks,Pasadena,NY,91750.0,5300.0,,No
0,0,2022,2,6,21:11,$141.24,Swipe Transaction,Starbucks,Mira Loma,TX,90210.0,7538.0,,No
0,0,2022,2,6,23:01,$138.53,Chip Transaction,Walmart,Monterey Park,TX,90001.0,5300.0,,No
0,0,2022,2,6,23:51,$23.37,Chip Transaction,Costco,Mira Loma,CA,91754.0,4900.0,,No
0,0,2022,2,7,01:01,$62.98,Chip Transaction,Best Buy,Pasadena,NY,91750.0,7832.0,,No
0,0,2022,2,7,01:16,$134.74,Swipe Transaction,Starbucks,La Verne,NV,91750.0,5411.0,,No
0,0,2022,2,7,04:48,$67.66,Swipe Transaction,Best Buy,Los Angeles,NY,90001.0,5411.0,,No
0,0,2022,2,7,05:27,$14.38,Online Transaction,7-Eleven,Monterey Park,NY,91754.0,5651.0,,No
0,0,2022,2,7,09:05,$51.92,Swipe Transaction,Shell,Pasadena,NV,91754.0,5300.0,,No
0,0,2022,2,7,11:21,$49.19,Online Transaction,Starbucks,Mira Loma,TX,90210.0,7538.0,,No
0,0,2022,2,7,13:57,$99.8,Swipe Transaction,Best Buy,Pasadena,CA,91754.0,7832.0,Card Declined,Yes
0,0,2022,2,7,17:32,$128.44,Swipe Transaction,7-Eleven,Los Angeles,TX,91752.0,5411.0,,No
0,0,2022,2,7,21:01,$70.21,Swipe Transaction,Target,La Verne,TX,91752.0,4900.0,,No
0,0,2022,2,7,23:47,$56.04,Swipe Transaction,Costco,Monterey Park,NY,91750.0,5411.0,,No
0,0,2022,2,8,04:34,$68.32,Swipe Transaction,Walmart,La Verne,CA,91750.0,5300.0,,No
0,0,2022,2,8,08:39,$149.94,Online Transaction,Starbucks,La Verne,NV,91752.0,4900.0,,No
0,0,2022,2,8,10:36,$42.97,Chip Transaction,Target,La Verne,CA,90210.0,5300.0,,No
0,0,2022,2,8,14:07,$10.45,Online Transaction,Costco,Los Angeles,TX,90210.0,7832.0,,No
0,0,2022,2,8,17:44,$59.24,Swipe Transaction,Walmart,Los Angeles,TX,91750.0,7538.0,,No
0,0,2022,2,8,21:34,$123.44,Chip Transaction,Walmart,Monterey Park,NY,90001.0,5300.0,,No
0,0,2022,2,8,23:07,$79.54,Chip Transaction,Walmart,Los Angeles,CA,90210.0,4900.0,Incorrect PIN,No
0,0,2022,2,9,01:35,$86.48,Online Transaction,7-Eleven,Monterey Park,CA,91754.0,4900.0,Transaction Timeout,No
0,0,2022,2,9,03:06,$82.14,Swipe Transaction,Starbucks,Pasadena,NV,91754.0,5411.0,,No
0,0,2022,2,9,07:26,$97.75,Chip Transaction,7-Eleven,Monterey Park,NY,91754.0,7538.0,,No
0,0,2022,2,9,10:05,$27.52,Swipe Transaction,Amazon,Mira Loma,TX,90001.0,5651.0,,No
0,0,2022,2,9,14:53,$119.54,Online Transaction,Costco,Los Angeles,NV,91752.0,7832.0,,No
0,0,2022,2,9,15:22,$35.74,Swipe Transaction,Starbucks,La Verne,NV,91752.0,4900.0,,No
0,0,2022,2,9,17:32,$64.5,Swipe Transaction,Amazon,La Verne,TX,90001.0,5411.0,,No
0,0,2022,2,9,20:22,$127.34,Chip Transaction,Shell,Pasadena,CA,90210.0,5651.0,,No
0,0,2022,2,10,01:04,$133.28,Chip Transaction,Best Buy,Mira Loma,TX,90210.0,5300.0,,No
0,0,2022,2,10,02:48,$42.58,Swipe Transaction,Starbucks,Monterey Park,NY,91754.0,5300.0,,No
0,0,2022,2,10,03:51,$24.04,Online Transaction,Target,La Verne,TX,90210.0,4900.0,,No
0,0,2022,2,10,07:54,$104.21,Swipe Transaction,Starbucks,Pasadena,NV,90001.0,7832.0,,No
0,0,2022,2,10,11:06,$14.25,Online Transaction,Target,Los Angeles,NY,90001.0,7832.0,,No
0,0,2022,2,10,16:05,$15.47,Chip Transaction,Costco,Pasadena,TX,90001.0,5651.0,,No
0,0,2022,2,10,20:12,$120.88,Swipe Transaction,Walmart,Monterey Park,CA,91750.0,5651.0,Issuer Unavailable,No
0,0,2022,2,10,22:26,$24.45,Chip Transaction,Walmart,Mira Loma,TX,90210.0,7538.0,Card Blocked by Bank,No
0,0,2022,2,11,00:32,$13.42,Online Transaction,Walmart,Mira Loma,CA,90001.0,4900.0,,No
0,0,2022,2,11,01:13,$7.32,Online Transaction,Best Buy,Monterey Park,CA,90001.0,7832.0,,No
0,0,2022,2,11,01:34,$40.56,Online Transaction,Costco,La Verne,TX,91750.0,7538.0,,No
0,0,2022,2,11,05:09,$128.1,Chip Transaction,Shell,La Verne,TX,91750.0,7832.0,,Yes
0,0,2022,2,11,07:37,$133.48,Swipe Transaction,7-Eleven,Los Angeles,NY,90210.0,5411.0,,No
0,0,2022,2,11,10:19,$87.46,Online Transaction,Shell,La Verne,NV,90210.0,4900.0,,No
0,0,2022,2,11,11:36,$109.24,Swipe Transaction,7-Eleven,Monterey Park,TX,90001.0,7832.0,,No
0,0,2022,2,11,15:31,$16.09,Swipe Transaction,Shell,La Verne,CA,90210.0,7832.0,,No
0,0,2022,2,11,16:45,$15.34,Chip Transaction,Shell,Mira Loma,CA,90001.0,7832.0,Card Declined,Yes
0,0,2022,2,11,19:51,$22.81,Chip Transaction,Starbucks,Monterey Park,CA,91752.0,5411.0,,No
0,0,2022,2,11,21:19,$125.29,Online Transaction,Starbucks,La Verne,TX,90210.0,5300.0,,No
0,0,2022,2,12,00:28,$31.8,Online Transaction,7-Eleven,Pasadena,TX,90001.0,7538.0,,Yes
0,0,2022,2,12,05:16,$120.61,Online Transaction,Target,La Verne,NY,91754.0,5411.0,,Yes
0,0,2022,2,12,09:47,$7.79,Chip Transaction,Starbucks,La Verne,NV,91750.0,4900.0,,No
0,0,2022,2,12,12:33,$123.74,Swipe Transaction,Shell,Pasadena,NY,91754.0,5411.0,,No
0,0,2022,2,12,16:01,$144.15,Online Transaction,Amazon,Monterey Park,NV,91752.0,5651.0,,No
0,0,2022,2,12,16:18,$100.74,Online Transaction,Best Buy,Monterey Park,NV,90001.0,5300.0,,No
0,0,2022,2,12,17:31,$45.69,Chip Transaction,Best Buy,La Verne,NY,90210.0,5300.0,,No
0,0,2022,2,12,19:53,$22.93,Swipe Transaction,Target,La Verne,NY,91752.0,7832.0,,No
0,0,2022,2,12,22:06,$121.28,Online Transaction,Amazon,Mira Loma,TX,91754.0,7832.0,,No
0,0,2022,2,13,01:24,$146.85,Online Transaction,Amazon,Pasadena,NY,91750.0,5411.0,,No
0,0,2022,2,13,05:46,$95.58,Online Transaction,Best Buy,Los Angeles,TX,91752.0,7538.0,,No
0,0,2022,2,13,06:49,$98.18,Chip Transaction,7-Eleven,Mira Loma,TX,90210.0,5300.0,,No
0,0,2022,2,13,11:38,$5.63,Swipe Transaction,Best Buy,Los Angeles,CA,91750.0,5411.0,Invalid Card Number,No
0,0,2022,2,13,14:02,$125.08,Swipe Transaction,Starbucks,Mira Loma,NV,91754.0,5411.0,,No
0,0,2022,2,13,14:15,$81.95,Online Transaction,Walmart,Los Angeles,TX,91750.0,5300.0,,No
0,0,2022,2,13,14:44,$76.22,Swipe Transaction,7-Eleven,Monterey Park,CA,91750.0,5411.0,,No
0,0,2022,2,13,16:21,$102.73,Swipe Transaction,Costco,Los Angeles,NV,90001.0,5651.0,,No
0,0,2022,2,13,17:43,$27.92,Chip Transaction,Walmart,Mira Loma,NV,91750.0,5411.0,Incorrect PIN,No
0,0,2022,2,13,22:31,$53.08,Online Transaction,7-Eleven,Los Angeles,CA,91750.0,5300.0,,No
0,0,2022,2,14,02:30,$2.08,Swipe Transaction,Costco,Monterey Park,TX,90001.0,5300.0,Technical Glitch,No
0,0,2022,2,14,06:04,$53.59,Online Transaction,Target,Los Angeles,TX,91754.0,5651.0,,No
0,0,2022,2,14,07:28,$50.93,Online Transaction,Walmart,Los Angeles,NY,90210.0,5300.0,Merchant Not Found,No
0,0,2022,2,14,09:27,$103.48,Chip Transaction,Best Buy,Monterey Park,TX,91754.0,5651.0,,No
0,0,2022,2,14,11:41,$65.45,Online Transaction,Target,Pasadena,TX,91750.0,7832.0,,No
0,0,2022,2,14,16:06,$29.72,Chip Transaction,Amazon,Monterey Park,TX,91752.0,5411.0,,No
0,0,2022,2,14,19:34,$146.41,Online Transaction,Shell,Monterey Park,TX,90210.0,4900.0,Currency Not Supported,No
0,0,2022,2,14,19:45,$111.44,Swipe Transaction,Starbucks,Los Angeles,NV,90210.0,5651.0,,No
0,0,2022,2,15,00:00,$27.73,Swipe Transaction,Target,Pasadena,CA,91754.0,5651.0,,No
0,0,2022,2,15,01:06,$29.07,Chip Transaction,Best Buy,Los Angeles,NY,90001.0,7538.0,,No
0,0,2022,2,15,01:57,$19.7,Online Transaction,Costco,Monterey Park,CA,91750.0,5411.0,,No
0,0,2022,2,15,04:34,$36.48,Chip Transaction,7-Eleven,Monterey Park,CA,91752.0,7538.0,,No
0,0,2022,2,15,08:43,$48.13,Swipe Transaction,Shell,La Verne,NV,90210.0,7832.0,,No
0,0,2022,2,15,13:19,$28.81,Online Transaction,Starbucks,Monterey Park,NY,91750.0,4900.0,Exceeds Withdrawal Limit,No
0,0,2022,2,15,16:22,$87.63,Swipe Transaction,Starbucks,La Verne,CA,91754.0,5651.0,Issuer Unavailable,Yes
0,0,2022,2,15,17:49,$117.8,Chip Transaction,Best Buy,La Verne,TX,91750.0,7832.0,,No
0,0,2022,2,15,18:12,$89.03,Chip Transaction,Starbucks,Pasadena,NY,91754.0,5651.0,,No
0,0,2022,2,15,19:30,$36.29,Chip Transaction,Best Buy,La Verne,TX,91750.0,5651.0,,No
0,0,2022,2,15,23:15,$98.05,Swipe Transaction,Target,Pasadena,NY,90210.0,5300.0,,No
0,0,2022,2,16,00:50,$142.17,Online Transaction,Costco,Pasadena,NV,91754.0,5300.0,,No
0,0,2022,2,16,03:48,$128.5,Online Transaction,7-Eleven,Mira Loma,CA,90001.0,5651.0,,No
0,0,2022,2,16,04:14,$5.87,Swipe Transaction,Costco,La Verne,NV,91754.0,5411.0,,Yes
0,0,2022,2,16,07:17,$116.51,Swipe Transaction,Shell,Los Angeles,TX,90001.0,7538.0,,No
0,0,2022,2,16,10:14,$38.25,Chip Transaction,7-Eleven,Mira Loma,NY,91754.0,7538.0,Card Reported Lost,No
0,0,2022,2,16,13:51,$138.62,Chip Transaction,7-Eleven,Pasadena,TX,90001.0,7538.0,,No
0,0,2022,2,16,15:25,$94.69,Swipe Transaction,Costco,Pasadena,NV,91752.0,7538.0,,No
0,0,2022,2,16,19:51,$30.68,Chip Transaction,Best Buy,Monterey Park,NY,91750.0,7832.0,,No
0,0,2022,2,16,21:34,$45.2,Online Transaction,Walmart,La Verne,NV,91754.0,5300.0,,No
0,0,2022,2,16,22:27,$119.53,Chip Transaction,Amazon,Pasadena,CA,91752.0,5651.0,Currency Not Supported,No
0,0,2022,2,17,02:09,$126.78,Online Transaction,Target,Mira Loma,CA,90001.0,7832.0,,No
0,0,2022,2,17,03:12,$41.93,Swipe Transaction,Walmart,Los Angeles,CA,90210.0,5411.0,,No
0,0,2022,2,17,06:48,$101.02,Chip Transaction,Walmart,Monterey Park,CA,90001.0,7538.0,,No
0,0,2022,2,17,08:53,$110.42,Chip Transaction,7-Eleven,Pasadena,NY,91754.0,5300.0,,No
0,0,2022,2,17,09:28,$52.44,Swipe Transaction,Starbucks,Monterey Park,NV,90001.0,5300.0,,No
0,0,2022,2,17,12:12,$129.45,Online Transaction,7-Eleven,Monterey Park,TX,91750.0,4900.0,,No
0,0,2022,2,17,15:58,$34.51,Chip Transaction,Walmart,Monterey Park,TX,90001.0,4900.0,Account Closed,Yes
0,0,2022,2,17,16:47,$116.94,Swipe Transaction,Best Buy,Mira Loma,NY,91752.0,7538.0,,No
0,0,2022,2,17,18:30,$125.16,Swipe Transaction,Starbucks,Pasadena,NY,91754.0,5651.0,,No
0,0,2022,2,17,20:36,$141.38,Chip Transaction,7-Eleven,Monterey Park,TX,90210.0,7538.0,Merchant Not Found,No
0,0,2022,2,18,00:09,$98.79,Chip Transaction,Target,Pasadena,NV,91754.0,5411.0,,No
0,0,2022,2,18,01:40,$95.5,Swipe Transaction,Best Buy,Mira Loma,NV,91752.0,7832.0,,No
0,0,2022,2,18,03:32,$96.95,Chip Transaction,Walmart,Mira Loma,CA,91750.0,5411.0,,No
0,0,2022,2,18,08:08,$49.13,Online Transaction,Costco,La Verne,NY,91750.0,5651.0,,No
0,0,2022,2,18,08:20,$92.26,Swipe Transaction,Amazon,Mira Loma,CA,90210.0,7538.0,,No
0,0,2022,2,18,10:27,$57.86,Chip Transaction,Walmart,La Verne,NV,91754.0,4900.0,,No
0,0,2022,2,18,13:22,$28.77,Chip Transaction,Amazon,Mira Loma,CA,90001.0,5651.0,,No
0,0,2022,2,18,16:09,$136.07,Chip Transaction,Walmart,La Verne,NY,90210.0,4900.0,,No
0,0,2022,2,18,18:34,$52.47,Online Transaction,Shell,Los Angeles,TX,90001.0,4900.0,,No
0,0,2022,2,18,21:47,$128.11,Swipe Transaction,Best Buy,Los Angeles,CA,90001.0,5651.0,,No
0,0,2022,2,19,02:18,$110.62,Online Transaction,Walmart,Mira Loma,NV,90210.0,7538.0,,Yes
0,0,2022,2,19,04:51,$11.15,Swipe Transaction,Best Buy,Pasadena,NV,91752.0,7832.0,Invalid Expiry Date,No
0,0,2022,2,19,07:48,$121.59,Chip Transaction,Costco,Pasadena,NV,90001.0,4900.0,,No
0,0,2022,2,19,11:00,$119.98,Swipe Transaction,Costco,Mira Loma,NY,90001.0,5651.0,,No
0,0,2022,2,19,14:50,$10.78,Online Transaction,Costco,Pasadena,NY,91752.0,5651.0,,Yes
0,0,2022,2,19,16:23,$94.99,Online Transaction,Starbucks,Mira Loma,TX,91752.0,5300.0,,No
0,0,2022,2,19,17:20,$113.2,Swipe Transaction,7-Eleven,Monterey Park,TX,91754.0,7538.0,,No
0,0,2022,2,19,20:53,$13.22,Swipe Transaction,Walmart,Monterey Park,NV,91752.0,5411.0,,No
0,0,2022,2,19,22:37,$21.8,Swipe Transaction,Starbucks,La Verne,TX,91752.0,5300.0,,No
0,0,2022,2,20,00:42,$108.25,Swipe Transaction,Amazon,Mira Loma,CA,90001.0,5300.0,,No
0,0,2022,2,20,04:34,$146.03,Swipe Transaction,Starbucks,Mira Loma,NY,90210.0,7538.0,,No
0,0,2022,2,20,06:52,$137.15,Chip Transaction,Costco,Pasadena,CA,90001.0,4900.0,,No
0,0,2022,2,20,08:55,$101.24,Swipe Transaction,Shell,La Verne,NV,91750.0,4900.0,,No
0,0,2022,2,20,09:52,$126.1,Chip Transaction,Target,Pasadena,NY,90210.0,7538.0,,No
0,0,2022,2,20,14:02,$139.56,Online Transaction,Walmart,La Verne,CA,91750.0,4900.0,,Yes
0,0,2022,2,20,14:32,$46.95,Online Transaction,Best Buy,La Verne,NY,91752.0,5651.0,,No
0,0,2022,2,20,16:31,$26.94,Online Transaction,Amazon,Monterey Park,NV,91752.0,7538.0,,No
0,0,2022,2,20,19:33,$20.76,Swipe Transaction,Target,La Verne,NV,91754.0,5651.0,,No
0,0,2022,2,20,20:29,$110.84,Swipe Transaction,Best Buy,Pasadena,NY,91752.0,5300.0,,Yes
0,0,2022,2,21,00:14,$68.98,Online Transaction,Walmart,Los Angeles,CA,91754.0,4900.0,,No
